old_url,new_url,id,date
/discussion.cgi?disc=199610;article=318048;title=PPC%20Posting%20Board,/archive/2018/08a#post-170530,170530,2018-08-06 05:47:00 UTC
/discussion.cgi?disc=199610;article=318056;title=PPC%20Posting%20Board,/archive/2018/08a#post-170531,170531,2018-08-06 12:59:00 UTC
/discussion.cgi?disc=199610;article=318032;title=PPC%20Posting%20Board,/archive/2018/08a#post-170532,170532,2018-08-06 00:34:00 UTC
/discussion.cgi?disc=199610;article=318072;title=PPC%20Posting%20Board,/archive/2018/08a#post-170533,170533,2018-08-06 16:51:00 UTC
/discussion.cgi?disc=199610;article=318101;title=PPC%20Posting%20Board,/archive/2018/08a#post-170534,170534,2018-08-07 16:24:00 UTC
/discussion.cgi?disc=199610;article=318102;title=PPC%20Posting%20Board,/archive/2018/08a#post-170535,170535,2018-08-07 16:25:00 UTC
/discussion.cgi?disc=199610;article=318095;title=PPC%20Posting%20Board,/archive/2018/08a#post-170536,170536,2018-08-07 12:56:00 UTC
/discussion.cgi?disc=199610;article=318096;title=PPC%20Posting%20Board,/archive/2018/08a#post-170537,170537,2018-08-07 13:30:00 UTC
/discussion.cgi?disc=199610;article=318099;title=PPC%20Posting%20Board,/archive/2018/08a#post-170538,170538,2018-08-07 15:14:00 UTC
/discussion.cgi?disc=199610;article=318084;title=PPC%20Posting%20Board,/archive/2018/08a#post-170539,170539,2018-08-06 22:08:00 UTC
/discussion.cgi?disc=199610;article=318104;title=PPC%20Posting%20Board,/archive/2018/08a#post-170540,170540,2018-08-07 16:51:00 UTC
/discussion.cgi?disc=199610;article=318082;title=PPC%20Posting%20Board,/archive/2018/08a#post-170541,170541,2018-08-06 21:16:00 UTC
/discussion.cgi?disc=199610;article=318093;title=PPC%20Posting%20Board,/archive/2018/08a#post-170542,170542,2018-08-07 10:20:00 UTC
/discussion.cgi?disc=199610;article=318092;title=PPC%20Posting%20Board,/archive/2018/08a#post-170543,170543,2018-08-07 09:38:00 UTC
/discussion.cgi?disc=199610;article=318039;title=PPC%20Posting%20Board,/archive/2018/08a#post-170544,170544,2018-08-06 01:31:00 UTC
/discussion.cgi?disc=199610;article=318045;title=PPC%20Posting%20Board,/archive/2018/08a#post-170545,170545,2018-08-06 02:55:00 UTC
/discussion.cgi?disc=199610;article=318081;title=PPC%20Posting%20Board,/archive/2018/08a#post-170546,170546,2018-08-06 21:13:00 UTC
/discussion.cgi?disc=199610;article=318090;title=PPC%20Posting%20Board,/archive/2018/08a#post-170547,170547,2018-08-07 00:14:00 UTC
/discussion.cgi?disc=199610;article=318001;title=PPC%20Posting%20Board,/archive/2018/08a#post-170548,170548,2018-08-04 20:47:00 UTC
/discussion.cgi?disc=199610;article=318075;title=PPC%20Posting%20Board,/archive/2018/08a#post-170549,170549,2018-08-06 20:19:00 UTC
/discussion.cgi?disc=199610;article=318060;title=PPC%20Posting%20Board,/archive/2018/08a#post-170550,170550,2018-08-06 13:06:00 UTC
/discussion.cgi?disc=199610;article=318051;title=PPC%20Posting%20Board,/archive/2018/08a#post-170551,170551,2018-08-06 10:15:00 UTC
/discussion.cgi?disc=199610;article=318040;title=PPC%20Posting%20Board,/archive/2018/08a#post-170552,170552,2018-08-06 01:40:00 UTC
/discussion.cgi?disc=199610;article=318027;title=PPC%20Posting%20Board,/archive/2018/08a#post-170553,170553,2018-08-05 23:53:00 UTC
/discussion.cgi?disc=199610;article=318022;title=PPC%20Posting%20Board,/archive/2018/08a#post-170554,170554,2018-08-05 15:40:00 UTC
/discussion.cgi?disc=199610;article=318016;title=PPC%20Posting%20Board,/archive/2018/08a#post-170555,170555,2018-08-05 03:45:00 UTC
/discussion.cgi?disc=199610;article=318010;title=PPC%20Posting%20Board,/archive/2018/08a#post-170556,170556,2018-08-04 22:22:00 UTC
/discussion.cgi?disc=199610;article=318005;title=PPC%20Posting%20Board,/archive/2018/08a#post-170557,170557,2018-08-04 21:20:00 UTC
/discussion.cgi?disc=199610;article=318006;title=PPC%20Posting%20Board,/archive/2018/08a#post-170558,170558,2018-08-04 21:27:00 UTC
/discussion.cgi?disc=199610;article=318007;title=PPC%20Posting%20Board,/archive/2018/08a#post-170559,170559,2018-08-04 21:39:00 UTC
/discussion.cgi?disc=199610;article=318009;title=PPC%20Posting%20Board,/archive/2018/08a#post-170560,170560,2018-08-04 21:57:00 UTC
/discussion.cgi?disc=199610;article=318018;title=PPC%20Posting%20Board,/archive/2018/08a#post-170561,170561,2018-08-05 05:05:00 UTC
/discussion.cgi?disc=199610;article=318004;title=PPC%20Posting%20Board,/archive/2018/08a#post-170562,170562,2018-08-04 21:09:00 UTC
/discussion.cgi?disc=199610;article=317992;title=PPC%20Posting%20Board,/archive/2018/08a#post-170563,170563,2018-08-04 06:15:00 UTC
/discussion.cgi?disc=199610;article=318091;title=PPC%20Posting%20Board,/archive/2018/08a#post-170564,170564,2018-08-07 00:21:00 UTC
/discussion.cgi?disc=199610;article=318089;title=PPC%20Posting%20Board,/archive/2018/08a#post-170565,170565,2018-08-07 00:06:00 UTC
/discussion.cgi?disc=199610;article=318055;title=PPC%20Posting%20Board,/archive/2018/08a#post-170566,170566,2018-08-06 12:15:00 UTC
/discussion.cgi?disc=199610;article=318062;title=PPC%20Posting%20Board,/archive/2018/08a#post-170567,170567,2018-08-06 13:10:00 UTC
/discussion.cgi?disc=199610;article=318017;title=PPC%20Posting%20Board,/archive/2018/08a#post-170568,170568,2018-08-05 04:13:00 UTC
/discussion.cgi?disc=199610;article=318065;title=PPC%20Posting%20Board,/archive/2018/08a#post-170569,170569,2018-08-06 13:20:00 UTC
/discussion.cgi?disc=199610;article=318008;title=PPC%20Posting%20Board,/archive/2018/08a#post-170570,170570,2018-08-04 21:40:00 UTC
/discussion.cgi?disc=199610;article=318066;title=PPC%20Posting%20Board,/archive/2018/08a#post-170571,170571,2018-08-06 13:21:00 UTC
/discussion.cgi?disc=199610;article=318002;title=PPC%20Posting%20Board,/archive/2018/08a#post-170572,170572,2018-08-04 20:49:00 UTC
/discussion.cgi?disc=199610;article=318064;title=PPC%20Posting%20Board,/archive/2018/08a#post-170573,170573,2018-08-06 13:12:00 UTC
/discussion.cgi?disc=199610;article=317990;title=PPC%20Posting%20Board,/archive/2018/08a#post-170574,170574,2018-08-04 05:02:00 UTC
/discussion.cgi?disc=199610;article=317980;title=PPC%20Posting%20Board,/archive/2018/08a#post-170575,170575,2018-08-03 23:17:00 UTC
/discussion.cgi?disc=199610;article=318031;title=PPC%20Posting%20Board,/archive/2018/08a#post-170576,170576,2018-08-06 00:32:00 UTC
/discussion.cgi?disc=199610;article=318034;title=PPC%20Posting%20Board,/archive/2018/08a#post-170577,170577,2018-08-06 00:48:00 UTC
/discussion.cgi?disc=199610;article=318077;title=PPC%20Posting%20Board,/archive/2018/08a#post-170578,170578,2018-08-06 20:59:00 UTC
/discussion.cgi?disc=199610;article=318088;title=PPC%20Posting%20Board,/archive/2018/08a#post-170579,170579,2018-08-06 23:58:00 UTC
/discussion.cgi?disc=199610;article=318083;title=PPC%20Posting%20Board,/archive/2018/08a#post-170580,170580,2018-08-06 21:50:00 UTC
/discussion.cgi?disc=199610;article=317983;title=PPC%20Posting%20Board,/archive/2018/08a#post-170581,170581,2018-08-03 23:49:00 UTC
/discussion.cgi?disc=199610;article=317998;title=PPC%20Posting%20Board,/archive/2018/08a#post-170582,170582,2018-08-04 17:55:00 UTC
/discussion.cgi?disc=199610;article=318028;title=PPC%20Posting%20Board,/archive/2018/08a#post-170583,170583,2018-08-05 23:56:00 UTC
/discussion.cgi?disc=199610;article=318074;title=PPC%20Posting%20Board,/archive/2018/08a#post-170584,170584,2018-08-06 16:59:00 UTC
/discussion.cgi?disc=199610;article=318078;title=PPC%20Posting%20Board,/archive/2018/08a#post-170585,170585,2018-08-06 21:01:00 UTC
/discussion.cgi?disc=199610;article=317985;title=PPC%20Posting%20Board,/archive/2018/08a#post-170586,170586,2018-08-04 00:03:00 UTC
/discussion.cgi?disc=199610;article=317999;title=PPC%20Posting%20Board,/archive/2018/08a#post-170587,170587,2018-08-04 20:15:00 UTC
/discussion.cgi?disc=199610;article=317986;title=PPC%20Posting%20Board,/archive/2018/08a#post-170588,170588,2018-08-04 01:25:00 UTC
/discussion.cgi?disc=199610;article=317987;title=PPC%20Posting%20Board,/archive/2018/08a#post-170589,170589,2018-08-04 02:16:00 UTC
/discussion.cgi?disc=199610;article=318067;title=PPC%20Posting%20Board,/archive/2018/08a#post-170590,170590,2018-08-06 13:35:00 UTC
/discussion.cgi?disc=199610;article=318069;title=PPC%20Posting%20Board,/archive/2018/08a#post-170591,170591,2018-08-06 15:32:00 UTC
/discussion.cgi?disc=199610;article=317989;title=PPC%20Posting%20Board,/archive/2018/08a#post-170592,170592,2018-08-04 03:43:00 UTC
/discussion.cgi?disc=199610;article=317960;title=PPC%20Posting%20Board,/archive/2018/08a#post-170593,170593,2018-08-03 19:34:00 UTC
/discussion.cgi?disc=199610;article=318038;title=PPC%20Posting%20Board,/archive/2018/08a#post-170594,170594,2018-08-06 01:15:00 UTC
/discussion.cgi?disc=199610;article=318020;title=PPC%20Posting%20Board,/archive/2018/08a#post-170595,170595,2018-08-05 11:02:00 UTC
/discussion.cgi?disc=199610;article=318000;title=PPC%20Posting%20Board,/archive/2018/08a#post-170596,170596,2018-08-04 20:41:00 UTC
/discussion.cgi?disc=199610;article=317994;title=PPC%20Posting%20Board,/archive/2018/08a#post-170597,170597,2018-08-04 12:23:00 UTC
/discussion.cgi?disc=199610;article=317981;title=PPC%20Posting%20Board,/archive/2018/08a#post-170598,170598,2018-08-03 23:18:00 UTC
/discussion.cgi?disc=199610;article=317969;title=PPC%20Posting%20Board,/archive/2018/08a#post-170599,170599,2018-08-03 22:03:00 UTC
/discussion.cgi?disc=199610;article=317976;title=PPC%20Posting%20Board,/archive/2018/08a#post-170600,170600,2018-08-03 22:50:00 UTC
/discussion.cgi?disc=199610;article=317965;title=PPC%20Posting%20Board,/archive/2018/08a#post-170601,170601,2018-08-03 21:03:00 UTC
/discussion.cgi?disc=199610;article=317962;title=PPC%20Posting%20Board,/archive/2018/08a#post-170602,170602,2018-08-03 20:57:00 UTC
/discussion.cgi?disc=199610;article=317977;title=PPC%20Posting%20Board,/archive/2018/08a#post-170603,170603,2018-08-03 22:53:00 UTC
/discussion.cgi?disc=199610;article=317961;title=PPC%20Posting%20Board,/archive/2018/08a#post-170604,170604,2018-08-03 20:30:00 UTC
/discussion.cgi?disc=199610;article=317931;title=PPC%20Posting%20Board,/archive/2018/08a#post-170605,170605,2018-08-02 16:33:00 UTC
/discussion.cgi?disc=199610;article=318033;title=PPC%20Posting%20Board,/archive/2018/08a#post-170606,170606,2018-08-06 00:40:00 UTC
/discussion.cgi?disc=199610;article=318043;title=PPC%20Posting%20Board,/archive/2018/08a#post-170607,170607,2018-08-06 01:51:00 UTC
/discussion.cgi?disc=199610;article=318079;title=PPC%20Posting%20Board,/archive/2018/08a#post-170608,170608,2018-08-06 21:07:00 UTC
/discussion.cgi?disc=199610;article=318087;title=PPC%20Posting%20Board,/archive/2018/08a#post-170609,170609,2018-08-06 23:53:00 UTC
/discussion.cgi?disc=199610;article=317997;title=PPC%20Posting%20Board,/archive/2018/08a#post-170610,170610,2018-08-04 17:53:00 UTC
/discussion.cgi?disc=199610;article=318036;title=PPC%20Posting%20Board,/archive/2018/08a#post-170611,170611,2018-08-06 01:02:00 UTC
/discussion.cgi?disc=199610;article=318070;title=PPC%20Posting%20Board,/archive/2018/08a#post-170612,170612,2018-08-06 16:00:00 UTC
/discussion.cgi?disc=199610;article=318080;title=PPC%20Posting%20Board,/archive/2018/08a#post-170613,170613,2018-08-06 21:09:00 UTC
/discussion.cgi?disc=199610;article=318035;title=PPC%20Posting%20Board,/archive/2018/08a#post-170614,170614,2018-08-06 00:50:00 UTC
/discussion.cgi?disc=199610;article=318042;title=PPC%20Posting%20Board,/archive/2018/08a#post-170615,170615,2018-08-06 01:43:00 UTC
/discussion.cgi?disc=199610;article=318047;title=PPC%20Posting%20Board,/archive/2018/08a#post-170616,170616,2018-08-06 03:33:00 UTC
/discussion.cgi?disc=199610;article=317975;title=PPC%20Posting%20Board,/archive/2018/08a#post-170617,170617,2018-08-03 22:40:00 UTC
/discussion.cgi?disc=199610;article=317952;title=PPC%20Posting%20Board,/archive/2018/08a#post-170618,170618,2018-08-03 08:09:00 UTC
/discussion.cgi?disc=199610;article=317953;title=PPC%20Posting%20Board,/archive/2018/08a#post-170619,170619,2018-08-03 09:11:00 UTC
/discussion.cgi?disc=199610;article=317995;title=PPC%20Posting%20Board,/archive/2018/08a#post-170620,170620,2018-08-04 12:26:00 UTC
/discussion.cgi?disc=199610;article=318053;title=PPC%20Posting%20Board,/archive/2018/08a#post-170621,170621,2018-08-06 10:58:00 UTC
/discussion.cgi?disc=199610;article=317944;title=PPC%20Posting%20Board,/archive/2018/08a#post-170622,170622,2018-08-03 00:36:00 UTC
/discussion.cgi?disc=199610;article=317940;title=PPC%20Posting%20Board,/archive/2018/08a#post-170623,170623,2018-08-02 22:56:00 UTC
/discussion.cgi?disc=199610;article=318025;title=PPC%20Posting%20Board,/archive/2018/08a#post-170624,170624,2018-08-05 21:15:00 UTC
/discussion.cgi?disc=199610;article=317957;title=PPC%20Posting%20Board,/archive/2018/08a#post-170625,170625,2018-08-03 15:51:00 UTC
/discussion.cgi?disc=199610;article=317970;title=PPC%20Posting%20Board,/archive/2018/08a#post-170626,170626,2018-08-03 22:09:00 UTC
/discussion.cgi?disc=199610;article=317991;title=PPC%20Posting%20Board,/archive/2018/08a#post-170627,170627,2018-08-04 05:23:00 UTC
/discussion.cgi?disc=199610;article=318011;title=PPC%20Posting%20Board,/archive/2018/08a#post-170628,170628,2018-08-04 22:27:00 UTC
/discussion.cgi?disc=199610;article=318012;title=PPC%20Posting%20Board,/archive/2018/08a#post-170629,170629,2018-08-05 02:47:00 UTC
/discussion.cgi?disc=199610;article=318013;title=PPC%20Posting%20Board,/archive/2018/08a#post-170630,170630,2018-08-05 02:49:00 UTC
/discussion.cgi?disc=199610;article=318014;title=PPC%20Posting%20Board,/archive/2018/08a#post-170631,170631,2018-08-05 03:18:00 UTC
/discussion.cgi?disc=199610;article=318026;title=PPC%20Posting%20Board,/archive/2018/08a#post-170632,170632,2018-08-05 22:08:00 UTC
/discussion.cgi?disc=199610;article=318024;title=PPC%20Posting%20Board,/archive/2018/08a#post-170633,170633,2018-08-05 19:17:00 UTC
/discussion.cgi?disc=199610;article=318023;title=PPC%20Posting%20Board,/archive/2018/08a#post-170634,170634,2018-08-05 17:55:00 UTC
/discussion.cgi?disc=199610;article=317979;title=PPC%20Posting%20Board,/archive/2018/08a#post-170635,170635,2018-08-03 23:15:00 UTC
/discussion.cgi?disc=199610;article=317978;title=PPC%20Posting%20Board,/archive/2018/08a#post-170636,170636,2018-08-03 23:01:00 UTC
/discussion.cgi?disc=199610;article=317950;title=PPC%20Posting%20Board,/archive/2018/08a#post-170637,170637,2018-08-03 03:57:00 UTC
/discussion.cgi?disc=199610;article=317948;title=PPC%20Posting%20Board,/archive/2018/08a#post-170638,170638,2018-08-03 01:43:00 UTC
/discussion.cgi?disc=199610;article=317934;title=PPC%20Posting%20Board,/archive/2018/08a#post-170639,170639,2018-08-02 21:26:00 UTC
/discussion.cgi?disc=199610;article=317935;title=PPC%20Posting%20Board,/archive/2018/08a#post-170640,170640,2018-08-02 21:28:00 UTC
/discussion.cgi?disc=199610;article=317956;title=PPC%20Posting%20Board,/archive/2018/08a#post-170641,170641,2018-08-03 15:45:00 UTC
/discussion.cgi?disc=199610;article=317984;title=PPC%20Posting%20Board,/archive/2018/08a#post-170642,170642,2018-08-03 23:50:00 UTC
/discussion.cgi?disc=199610;article=317932;title=PPC%20Posting%20Board,/archive/2018/08a#post-170643,170643,2018-08-02 18:36:00 UTC
/discussion.cgi?disc=199610;article=317936;title=PPC%20Posting%20Board,/archive/2018/08a#post-170644,170644,2018-08-02 21:50:00 UTC
/discussion.cgi?disc=199610;article=317937;title=PPC%20Posting%20Board,/archive/2018/08a#post-170645,170645,2018-08-02 22:10:00 UTC
/discussion.cgi?disc=199610;article=317938;title=PPC%20Posting%20Board,/archive/2018/08a#post-170646,170646,2018-08-02 22:39:00 UTC
/discussion.cgi?disc=199610;article=317910;title=PPC%20Posting%20Board,/archive/2018/08a#post-170647,170647,2018-08-01 20:35:00 UTC
/discussion.cgi?disc=199610;article=317920;title=PPC%20Posting%20Board,/archive/2018/08a#post-170648,170648,2018-08-02 04:17:00 UTC
/discussion.cgi?disc=199610;article=317925;title=PPC%20Posting%20Board,/archive/2018/08a#post-170649,170649,2018-08-02 14:11:00 UTC
/discussion.cgi?disc=199610;article=317924;title=PPC%20Posting%20Board,/archive/2018/08a#post-170650,170650,2018-08-02 14:03:00 UTC
/discussion.cgi?disc=199610;article=317928;title=PPC%20Posting%20Board,/archive/2018/08a#post-170651,170651,2018-08-02 14:34:00 UTC
/discussion.cgi?disc=199610;article=317923;title=PPC%20Posting%20Board,/archive/2018/08a#post-170652,170652,2018-08-02 13:31:00 UTC
/discussion.cgi?disc=199610;article=317930;title=PPC%20Posting%20Board,/archive/2018/08a#post-170653,170653,2018-08-02 15:54:00 UTC
/discussion.cgi?disc=199610;article=317926;title=PPC%20Posting%20Board,/archive/2018/08a#post-170654,170654,2018-08-02 14:16:00 UTC
/discussion.cgi?disc=199610;article=317927;title=PPC%20Posting%20Board,/archive/2018/08a#post-170655,170655,2018-08-02 14:28:00 UTC
/discussion.cgi?disc=199610;article=317945;title=PPC%20Posting%20Board,/archive/2018/08a#post-170656,170656,2018-08-03 01:27:00 UTC
/discussion.cgi?disc=199610;article=317951;title=PPC%20Posting%20Board,/archive/2018/08a#post-170657,170657,2018-08-03 04:53:00 UTC
/discussion.cgi?disc=199610;article=317955;title=PPC%20Posting%20Board,/archive/2018/08a#post-170658,170658,2018-08-03 15:17:00 UTC
/discussion.cgi?disc=199610;article=317958;title=PPC%20Posting%20Board,/archive/2018/08a#post-170659,170659,2018-08-03 16:02:00 UTC
/discussion.cgi?disc=199610;article=317959;title=PPC%20Posting%20Board,/archive/2018/08a#post-170660,170660,2018-08-03 19:05:00 UTC
/discussion.cgi?disc=199610;article=317982;title=PPC%20Posting%20Board,/archive/2018/08a#post-170661,170661,2018-08-03 23:46:00 UTC
/discussion.cgi?disc=199610;article=317988;title=PPC%20Posting%20Board,/archive/2018/08a#post-170662,170662,2018-08-04 03:37:00 UTC
/discussion.cgi?disc=199610;article=318015;title=PPC%20Posting%20Board,/archive/2018/08a#post-170663,170663,2018-08-05 03:43:00 UTC
/discussion.cgi?disc=199610;article=317993;title=PPC%20Posting%20Board,/archive/2018/08a#post-170664,170664,2018-08-04 11:33:00 UTC
/discussion.cgi?disc=199610;article=318037;title=PPC%20Posting%20Board,/archive/2018/08a#post-170665,170665,2018-08-06 01:06:00 UTC
/discussion.cgi?disc=199610;article=318044;title=PPC%20Posting%20Board,/archive/2018/08a#post-170666,170666,2018-08-06 01:54:00 UTC
/discussion.cgi?disc=199610;article=318041;title=PPC%20Posting%20Board,/archive/2018/08a#post-170667,170667,2018-08-06 01:40:00 UTC
/discussion.cgi?disc=199610;article=317922;title=PPC%20Posting%20Board,/archive/2018/08a#post-170668,170668,2018-08-02 13:00:00 UTC
/discussion.cgi?disc=199610;article=317921;title=PPC%20Posting%20Board,/archive/2018/08a#post-170669,170669,2018-08-02 09:21:00 UTC
/discussion.cgi?disc=199610;article=317913;title=PPC%20Posting%20Board,/archive/2018/08a#post-170670,170670,2018-08-01 23:00:00 UTC
/discussion.cgi?disc=199610;article=317941;title=PPC%20Posting%20Board,/archive/2018/08a#post-170671,170671,2018-08-02 22:57:00 UTC
/discussion.cgi?disc=199610;article=317942;title=PPC%20Posting%20Board,/archive/2018/08a#post-170672,170672,2018-08-02 23:32:00 UTC
/discussion.cgi?disc=199610;article=317929;title=PPC%20Posting%20Board,/archive/2018/08a#post-170673,170673,2018-08-02 15:46:00 UTC
/discussion.cgi?disc=199610;article=317946;title=PPC%20Posting%20Board,/archive/2018/08a#post-170674,170674,2018-08-03 01:28:00 UTC
/discussion.cgi?disc=199610;article=317949;title=PPC%20Posting%20Board,/archive/2018/08a#post-170675,170675,2018-08-03 01:45:00 UTC
/discussion.cgi?disc=199610;article=317971;title=PPC%20Posting%20Board,/archive/2018/08a#post-170676,170676,2018-08-03 22:11:00 UTC
/discussion.cgi?disc=199610;article=317954;title=PPC%20Posting%20Board,/archive/2018/08a#post-170677,170677,2018-08-03 14:35:00 UTC
/discussion.cgi?disc=199610;article=317943;title=PPC%20Posting%20Board,/archive/2018/08a#post-170678,170678,2018-08-02 23:33:00 UTC
/discussion.cgi?disc=199610;article=317912;title=PPC%20Posting%20Board,/archive/2018/08a#post-170679,170679,2018-08-01 21:37:00 UTC
/discussion.cgi?disc=199610;article=317911;title=PPC%20Posting%20Board,/archive/2018/08a#post-170680,170680,2018-08-01 20:51:00 UTC
/discussion.cgi?disc=199610;article=317917;title=PPC%20Posting%20Board,/archive/2018/08a#post-170681,170681,2018-08-02 00:54:00 UTC
/discussion.cgi?disc=199610;article=317918;title=PPC%20Posting%20Board,/archive/2018/08a#post-170682,170682,2018-08-02 02:05:00 UTC
/discussion.cgi?disc=199610;article=317919;title=PPC%20Posting%20Board,/archive/2018/08a#post-170683,170683,2018-08-02 04:03:00 UTC
/discussion.cgi?disc=199610;article=317875;title=PPC%20Posting%20Board,/archive/2018/07c#post-170684,170684,2018-07-31 06:39:00 UTC
/discussion.cgi?disc=199610;article=318021;title=PPC%20Posting%20Board,/archive/2018/07c#post-170685,170685,2018-08-05 11:03:00 UTC
/discussion.cgi?disc=199610;article=317963;title=PPC%20Posting%20Board,/archive/2018/07c#post-170686,170686,2018-08-03 20:59:00 UTC
/discussion.cgi?disc=199610;article=317914;title=PPC%20Posting%20Board,/archive/2018/07c#post-170687,170687,2018-08-01 23:10:00 UTC
/discussion.cgi?disc=199610;article=317916;title=PPC%20Posting%20Board,/archive/2018/07c#post-170688,170688,2018-08-01 23:45:00 UTC
/discussion.cgi?disc=199610;article=317968;title=PPC%20Posting%20Board,/archive/2018/07c#post-170689,170689,2018-08-03 21:19:00 UTC
/discussion.cgi?disc=199610;article=317908;title=PPC%20Posting%20Board,/archive/2018/07c#post-170690,170690,2018-08-01 16:40:00 UTC
/discussion.cgi?disc=199610;article=317903;title=PPC%20Posting%20Board,/archive/2018/07c#post-170691,170691,2018-08-01 07:43:00 UTC
/discussion.cgi?disc=199610;article=317915;title=PPC%20Posting%20Board,/archive/2018/07c#post-170692,170692,2018-08-01 23:11:00 UTC
/discussion.cgi?disc=199610;article=317996;title=PPC%20Posting%20Board,/archive/2018/07c#post-170693,170693,2018-08-04 12:27:00 UTC
/discussion.cgi?disc=199610;article=318029;title=PPC%20Posting%20Board,/archive/2018/07c#post-170694,170694,2018-08-06 00:11:00 UTC
/discussion.cgi?disc=199610;article=318058;title=PPC%20Posting%20Board,/archive/2018/07c#post-170695,170695,2018-08-06 13:01:00 UTC
/discussion.cgi?disc=199610;article=318052;title=PPC%20Posting%20Board,/archive/2018/07c#post-170696,170696,2018-08-06 10:51:00 UTC
/discussion.cgi?disc=199610;article=318061;title=PPC%20Posting%20Board,/archive/2018/07c#post-170697,170697,2018-08-06 13:09:00 UTC
/discussion.cgi?disc=199610;article=318068;title=PPC%20Posting%20Board,/archive/2018/07c#post-170698,170698,2018-08-06 14:40:00 UTC
/discussion.cgi?disc=199610;article=317898;title=PPC%20Posting%20Board,/archive/2018/07c#post-170699,170699,2018-07-31 22:14:00 UTC
/discussion.cgi?disc=199610;article=317895;title=PPC%20Posting%20Board,/archive/2018/07c#post-170700,170700,2018-07-31 21:01:00 UTC
/discussion.cgi?disc=199610;article=317884;title=PPC%20Posting%20Board,/archive/2018/07c#post-170701,170701,2018-07-31 16:07:00 UTC
/discussion.cgi?disc=199610;article=317886;title=PPC%20Posting%20Board,/archive/2018/07c#post-170702,170702,2018-07-31 16:47:00 UTC
/discussion.cgi?disc=199610;article=317888;title=PPC%20Posting%20Board,/archive/2018/07c#post-170703,170703,2018-07-31 16:52:00 UTC
/discussion.cgi?disc=199610;article=317904;title=PPC%20Posting%20Board,/archive/2018/07c#post-170704,170704,2018-08-01 07:45:00 UTC
/discussion.cgi?disc=199610;article=317882;title=PPC%20Posting%20Board,/archive/2018/07c#post-170705,170705,2018-07-31 15:22:00 UTC
/discussion.cgi?disc=199610;article=317881;title=PPC%20Posting%20Board,/archive/2018/07c#post-170706,170706,2018-07-31 14:55:00 UTC
/discussion.cgi?disc=199610;article=317879;title=PPC%20Posting%20Board,/archive/2018/07c#post-170707,170707,2018-07-31 14:29:00 UTC
/discussion.cgi?disc=199610;article=317887;title=PPC%20Posting%20Board,/archive/2018/07c#post-170708,170708,2018-07-31 16:50:00 UTC
/discussion.cgi?disc=199610;article=317893;title=PPC%20Posting%20Board,/archive/2018/07c#post-170709,170709,2018-07-31 18:35:00 UTC
/discussion.cgi?disc=199610;article=317880;title=PPC%20Posting%20Board,/archive/2018/07c#post-170710,170710,2018-07-31 14:46:00 UTC
/discussion.cgi?disc=199610;article=317877;title=PPC%20Posting%20Board,/archive/2018/07c#post-170711,170711,2018-07-31 11:44:00 UTC
/discussion.cgi?disc=199610;article=317901;title=PPC%20Posting%20Board,/archive/2018/07c#post-170712,170712,2018-07-31 23:41:00 UTC
